"x1","x2","x3","f"
0.312588663771749,0.301320806611329,0.889763104263693,"A"
0.40680518373847,1.36225688876584,1.18318111100234,"C"
0.643676278647035,1.26983246719465,2.45917087001726,"B"
0.342998913256451,0.438366321381181,2.73417620826513,"D"
0.618824562989175,0.919413567986339,2.86729553597979,"B"
0.981443143216893,1.87288066931069,1.12328803888522,"D"
0.968041195999831,0.754333301447332,1.12981882877648,"C"
0.402099936734885,1.95451598893851,0.435522111598402,"C"
0.299872514326125,1.69490913208574,2.09655551821925,"B"
0.947413444984704,0.374694630037993,1.73976364382543,"D"
0.880206401459873,1.24054410168901,0.00714774127118289,"C"
0.459626722149551,0.234824093524367,0.986520246136934,"A"
0.722243732307106,1.09936175495386,0.283908025128767,"C"
0.188613939331844,0.284588455222547,0.422949573257938,"A"
0.320604120614007,0.507959569338709,0.157469529658556,"A"
0.0592900421470404,1.4873541793786,1.55141306784935,"D"
0.375074714189395,1.93580781528726,0.690464527811855,"D"
0.829272297909483,0.378425857052207,1.20987483509816,"C"
0.0551763959228992,1.01449615554884,0.656051119789481,"A"
0.107100379653275,0.685140321962535,2.61837279447354,"D"
0.693368321284652,0.397475187666714,1.09316999441944,"C"
0.493255089968443,0.0637804316356778,0.8278966199141,"A"
0.123437440721318,0.250736525282264,1.10129540436901,"A"
0.825580640695989,1.08441436151043,2.76427756506018,"B"
0.798795096110553,0.933168196119368,2.22479680390097,"D"
0.872424035798758,0.976634304970503,1.9352769961115,"D"
0.191331665031612,1.90976752853021,0.983216644031927,"D"
0.528446974698454,0.70274026459083,1.58089001616463,"C"
0.459311517886817,1.30985658522695,1.20616757520474,"C"
0.637711088405922,0.813985228538513,2.65061395405792,"B"
0.191614822717384,0.596686228644103,0.463723329361528,"A"
0.948608982376754,1.73951395926997,1.85927772894502,"B"
0.182836239226162,0.906874544918537,1.29320531431586,"C"
0.213581524556503,0.446152258198708,0.813677799655125,"A"
0.494883796200156,1.78397594951093,1.79843252710998,"B"
0.800359832588583,0.75046112947166,2.74764222395606,"B"
0.940104499459267,1.29843084001914,0.612201880663633,"C"
0.211458070669323,1.66473420802504,1.28881214861758,"D"
0.307244543451816,0.414478322025388,0.411250955192372,"A"
0.739984070882201,0.281731541734189,2.18848204985261,"D"
0.449412412010133,1.23870728397742,1.4832944709342,"D"
0.043036833871156,1.14472450502217,2.90258086449467,"B"
0.161696675466374,0.692491796333343,0.0842039028648287,"A"
0.980556257767603,1.53717696527019,1.33121896069497,"D"
0.507730475626886,0.412182739004493,1.71314986981452,"C"
0.88071243907325,1.39801560854539,0.789219227386639,"D"
0.77193129202351,1.42523286212236,1.31393501814455,"D"
0.00304184132255614,1.1196430772543,2.57892770483159,"D"
0.560297583695501,1.79577321978286,1.23287703562528,"D"
0.292072035139427,1.96046473784372,2.44522261130624,"B"
0.41586854099296,1.67913012159988,2.23581533809192,"B"
0.800389556447044,1.02503386419266,1.30499393306673,"D"
0.20064692129381,1.37554955016822,2.77313210768625,"B"
0.972817376255989,1.56944679748267,1.56172119663097,"B"
0.480789724737406,1.33786573028192,0.0186986150220037,"A"
0.703005948336795,1.04173967288807,0.500273915240541,"C"
0.886268936563283,0.369466093368828,2.65083851572126,"D"
0.358949277317151,1.20318730967119,0.588813760550693,"C"
0.649635154521093,0.0269998013973236,1.99016489228234,"C"
0.552361017558724,1.42114819772542,2.1286910190247,"B"
0.609331902582198,0.382337690331042,2.09478998766281,"D"
0.198855160037056,1.65721566881984,2.35847757873125,"B"
0.832342098001391,0.521761765703559,2.20876165456139,"D"
0.0228720100130886,1.85712924972177,0.552229677094147,"C"
0.465766147244722,0.244175724685192,0.182426343904808,"A"
0.234540820587426,1.18257595365867,1.04513312643394,"C"
0.868772416841239,1.61521532898769,1.47620675875805,"D"
0.963962081354111,0.888270300813019,2.34066343330778,"B"
0.616630747448653,1.97503053350374,0.176608429988846,"C"
0.916539244120941,1.38367765257135,2.63642301340587,"B"
0.422892699018121,0.966503032948822,0.342202226165682,"A"
0.914065569639206,1.83264220040292,2.91518637514673,"B"
0.0694534559734166,0.604584915097803,1.60391267202795,"C"
0.692837245762348,0.64442651020363,0.244687342084944,"A"
0.108602624386549,1.55685171298683,0.837669337168336,"C"
0.0791170680895448,0.175062598660588,0.759218762861565,"A"
0.192395123420283,0.753542278893292,0.460038146004081,"A"
0.963088152464479,1.35801776172593,1.2093777784612,"D"
0.320894868578762,1.67850920930505,2.02632468868978,"B"
0.492731437087059,1.23821230232716,0.623825670685619,"C"
0.884602330159396,1.01241229614243,0.918055003741756,"C"
0.143636694876477,1.18660069117323,2.68839616910554,"B"
0.886397007387131,0.82412018161267,2.95698170224205,"B"
0.289686842355877,1.00361499655992,1.4855436924845,"C"
0.233436242910102,1.00855596922338,1.68412212235853,"C"
0.516287351259962,0.924497973173857,1.15273609617725,"C"
0.828907532151788,1.56664822809398,1.17502789618447,"D"
0.965399238513783,0.775412174873054,2.13152706460096,"D"
0.578972136368975,0.255455815698951,2.77268374571577,"D"
0.943132241955027,0.281953081488609,0.471564928768203,"A"
0.762250203406438,0.00670696096494794,2.70804860559292,"D"
0.729618412209675,0.909777753520757,0.0876272593159229,"A"
0.651712643448263,1.07734383735806,2.4944121746812,"B"
0.0131966627668589,0.505545652005821,2.80406372831203,"D"
0.279430971713737,1.26052546547726,1.70943392976187,"D"
0.592595724388957,0.881254246924073,1.3911902513355,"C"
0.974208240397274,1.03346476191655,0.308376040309668,"C"
0.331265138927847,1.62839280348271,1.89715348603204,"D"
0.934299148852006,0.281329031102359,1.33653648546897,"C"
0.810276392381638,0.534103399608284,2.44728666055016,"D"
0.812608667416498,1.50879259966314,1.65855612815358,"D"
0.223873079754412,1.51127146696672,0.974962817737833,"C"
0.310716870939359,0.847099258564413,1.36823218571953,"C"
0.0309703534003347,1.31969295395538,1.51350471493788,"C"
0.730127741349861,1.54023984912783,1.45719798188657,"D"
0.815536147216335,1.31282231351361,0.986651297193021,"D"
0.177930822130293,1.1301879780367,0.114154399372637,"A"
0.117305757245049,0.178542710375041,1.35193885210901,"A"
0.945726630743593,1.46385313896462,1.95895760203712,"B"
0.627290365286171,0.889318209141493,0.216521411435679,"A"
0.0802386444993317,1.96555249067023,0.0437909639440477,"C"
0.899352906970307,0.169113528449088,0.515136639587581,"A"
0.52451526443474,0.916258363984525,2.14956294069998,"D"
0.885080723324791,0.653092282358557,1.53357882611454,"D"
0.606020530918613,1.18276788154617,0.896607253700495,"C"
0.831246389774606,0.272157732397318,2.03021774883382,"D"
0.924726250348613,0.715667017735541,0.309551083249971,"A"
0.0361344330012798,0.852701285853982,2.44897379097529,"D"
0.436627545626834,0.178313331212848,2.39640399394557,"D"
0.171573965111747,0.985288670752198,0.975293367169797,"C"
0.285565766971558,1.24372121645138,0.447573391953483,"A"
0.853020820301026,0.736542670987546,1.16639791382477,"C"
0.495774486567825,1.83126103831455,0.570988138904795,"C"
0.463965659728274,1.88654073840007,0.226316129090264,"C"
0.240980858914554,1.90227257087827,2.60790611221455,"B"
0.702685186173767,0.0298632266931236,2.90381985786371,"D"
0.998732227366418,1.4577476605773,1.33665727986954,"D"
0.361409236909822,0.862294237595052,2.37180801574141,"D"
0.107574542984366,0.717556929215789,1.81040723039769,"C"
0.160166102228686,0.988037151750177,2.35006691236049,"D"
0.231992477783933,1.81025326158851,2.89434584509581,"B"
0.218741275602952,0.301703007891774,2.05759849911556,"C"
0.292579013854265,0.308127009309828,2.51630526501685,"D"
0.967506730230525,1.86017271131277,2.43084343057126,"B"
0.600911995163187,0.388380154035985,2.2496389313601,"D"
0.109055717708543,0.649130500853062,2.48808501195163,"D"
0.516959579661489,0.276524508371949,0.986326001118869,"A"
0.992873162264004,0.258703887928277,1.97255566413514,"D"
0.225902432808653,0.0100478692911565,1.78641846799292,"C"
0.0571785173378885,0.423737142700702,1.68863781820983,"C"
0.638144866330549,1.08302543591708,1.89601598773152,"D"
0.446008839644492,1.47276392113417,0.594790739938617,"C"
0.723589106695727,0.989217322785407,2.87313716579229,"B"
0.89221288333647,1.409084552899,1.64199522603303,"D"
0.750054078176618,1.45068710530177,1.56631825771183,"D"
0.67238015960902,1.65831678314134,0.7760048978962,"D"
0.0311288200318813,1.5168414846994,1.12111011520028,"C"
0.441118576796725,0.893743462394923,0.94155737827532,"C"
0.25117677426897,0.540521920658648,0.281900785630569,"A"
0.750891294097528,1.66106112021953,2.88394213397987,"B"
0.752398127922788,1.42568803206086,0.990257621509954,"D"
0.973270189715549,1.84861848736182,2.4341023794841,"B"
0.405953636858612,1.18079090584069,2.90143089811318,"B"
0.85449203546159,0.357636983972043,2.21669465233572,"D"
0.0651167833711952,1.4296764805913,1.3071458672639,"C"
0.985447379527614,1.03337181778625,0.8739424708765,"C"
0.622821195516735,1.28091750014573,1.78681112732738,"D"
0.624464011518285,0.2815395235084,0.0445741089060903,"A"
0.985022239619866,1.21238643303514,2.08284457493573,"B"
0.597810841631144,0.66342244297266,2.40391188673675,"D"
0.74788490543142,1.27421996276826,0.111369993304834,"C"
0.833625985076651,0.572667094878852,0.755506038665771,"C"
0.40811255434528,0.945923617575318,0.241036234656349,"A"
0.673063166206703,1.02719747461379,0.854974653571844,"C"
0.970073445234448,0.910306255798787,1.76686902763322,"D"
0.996147616533563,1.18750756978989,0.515665909275413,"C"
0.151382127543911,0.531936264131218,0.216190352803096,"A"
0.491760362172499,0.266474328469485,2.95346646476537,"D"
0.98634665668942,1.56570541765541,1.19465766171925,"D"
0.732768242480233,1.5083338082768,2.59168092068285,"B"
0.0836293080355972,0.600078446324915,2.29982988769189,"C"
0.467849917476997,0.247909322846681,2.63442060677335,"D"
0.414172085002065,1.88969009229913,0.0757210857700557,"C"
0.884302967460826,0.299230519682169,0.275925507768989,"A"
0.584884548792616,1.4584195506759,0.609296439914033,"C"
0.408453108742833,1.24714034236968,0.8768357753288,"C"
0.63436092576012,1.87275382643566,2.40754359494895,"B"
0.983529892284423,0.0913891638629138,1.86376799619757,"C"
0.522783104563132,1.73124370072037,0.126473095966503,"C"
0.323217810830101,0.577055956237018,1.91360292979516,"C"
0.729713993612677,1.67924197623506,1.60493183881044,"B"
0.234210759168491,1.50928665930405,0.776396269211546,"C"
0.544641841202974,0.780524549074471,0.175533498404548,"A"
0.139651359524578,0.0006717792712152,0.00636354088783264,"A"
0.932349931215867,0.0242082197219133,2.39943080465309,"D"
0.0547854858450592,1.12911859247833,0.665522465715185,"A"
0.596865203930065,0.977672846522182,0.37609422323294,"A"
0.356834363657981,1.10990208294243,1.46221184218302,"C"
0.294941216241568,1.05496087903157,2.9868521313183,"B"
0.712993721477687,1.97442838549614,0.733521698741242,"D"
0.206633437657729,1.92034171335399,0.72186044161208,"C"
0.482507311273366,0.513530319556594,1.0068117021583,"C"
0.285859327297658,0.460066293831915,1.85696254740469,"C"
0.556316638831049,1.78828782588243,2.95691572618671,"B"
0.360827352153137,0.0285515300929546,2.31597491819412,"C"
0.191147985169664,0.435644400306046,0.0646162123885006,"A"
0.169556240318343,0.0703334724530578,1.96604829048738,"C"
0.539678593864664,1.35251197684556,1.38592459727079,"D"
0.781539959134534,1.81007192656398,0.481454863445833,"D"
0.745773745467886,1.3610984380357,2.82541358959861,"B"
0.283339328831062,1.10676023736596,2.92601303989068,"B"
0.414739734726027,0.672990919556469,2.86166069260798,"D"
0.455292896833271,1.55769189726561,2.17807891708799,"B"
0.014377907384187,1.25661221332848,0.0383495329879224,"A"
0.641172607662156,0.193104058038443,0.369882398983464,"A"
0.547190942335874,1.56345448363572,0.983685596147552,"D"
0.504379847785458,0.375550938304514,0.043105746852234,"A"
0.509210718329996,0.557832047343254,1.85177006875165,"C"
0.439356749644503,0.541003693826497,1.9570249132812,"C"
0.312645173398778,0.936798273585737,0.815119308186695,"C"
0.138209203490987,1.74605138041079,0.0953962889034301,"A"
0.0369154866784811,1.08251382457092,1.88608580245636,"D"
0.598072771681473,0.910568595863879,0.306026647333056,"A"
0.101392715005204,0.733920474536717,2.638830793323,"D"
0.427882965421304,0.373584244865924,1.71270286012441,"C"
0.611873466754332,1.20796373812482,1.61296196677722,"D"
0.71895007789135,1.06666693976149,2.9430472436361,"B"
0.541047621285543,1.3231507986784,2.4758320923429,"B"
0.717490625334904,1.34236899344251,2.41550230281428,"B"
0.0166337352711707,0.0046359864063561,1.01469285157509,"A"
0.39884101296775,0.978215540759265,0.0860707028768957,"A"
0.435356903122738,1.40500531205907,0.756532778497785,"C"
0.73270019213669,1.05595459463075,0.520739561179653,"C"
0.840353727107868,0.745525827631354,1.80317724170163,"D"
0.0353578911162913,0.446236602962017,2.71237105876207,"D"
0.846724983304739,1.40677420934662,2.66550116543658,"B"
0.41053519025445,1.83472515456378,0.465638937195763,"C"
0.41313289408572,0.728778113611042,2.16933995531872,"D"
0.859069236554205,1.04318367457017,0.0756179722957313,"A"
0.293043210636824,1.91658546356484,2.11559718637727,"B"
0.437613219954073,1.31472970731556,1.40791162010282,"D"
0.852207578253001,0.747660214547068,1.24909100239165,"C"
0.588749852962792,0.612240920308977,1.33037948026322,"C"
0.857419934589416,1.81556898169219,1.72889394429512,"B"
0.748920262092724,0.351888125762343,2.70505426707678,"D"
0.282050898065791,0.442458351142704,0.998317753896117,"A"
0.971726069459692,1.02834119088948,0.0700167815666646,"C"
0.399816968012601,1.76118016801775,2.11116383015178,"B"
0.740478067891672,0.38157597091049,1.22228159266524,"C"
0.0472310120239854,1.47546783881262,0.637953786877915,"C"
0.0619110097177327,0.201393024995923,0.880981828551739,"A"
0.922666756669059,1.22121707070619,2.45498665468767,"B"
0.351193831535056,0.276677415240556,2.60338127450086,"D"
0.467771938070655,0.299385028891265,1.11518924077973,"A"
0.634552069241181,1.51500034611672,1.79024511342868,"D"
0.0733095116447657,1.36064271768555,2.32269251975231,"D"
0.626922496128827,0.81754044117406,2.53001343598589,"D"
0.268154042772949,0.739743657410145,2.83023339975625,"D"
0.294639942236245,1.45450364239514,1.24425045051612,"C"
0.400805703131482,1.94431207282469,1.68324375757948,"B"
0.870477735530585,0.931583666242659,2.96874561812729,"B"
0.00550481234677136,0.904928810428828,1.54534208821133,"C"
0.569178056204692,1.04639662848786,1.39689718326554,"D"
0.430223532952368,0.0893242601305246,0.995543638011441,"A"
0.203138850163668,0.439881809987128,1.84961780207232,"C"
0.705896403174847,1.58562526293099,1.56107107875869,"D"
0.792060345876962,1.57998636551201,1.99778604833409,"B"
0.551433709915727,0.0691093653440475,1.6307823965326,"C"
0.882417691173032,0.110451554413885,0.101382265565917,"A"
0.682173564331606,0.969400267582387,0.590912281069905,"C"
0.20804312126711,1.67571535473689,0.393443280598149,"C"
0.114288201322779,0.130319967400283,0.714738150592893,"A"
0.841428284998983,0.37609875202179,0.395009210100397,"A"
