"X1","X2","X3","X4"
7.18018806069985,6.66348931253443,4.27099287377058,4.34380100783495
3.44750143611191,6.94847180833271,3.00927382267321,4.66470668963842
4.23768108676172,7.06819623725195,5.89933144199332,7.70148176757239
0.28390128394189,4.85651873605554,5.93350733023068,8.02470689321337
3.79951615787752,3.670749070988,7.45413914905724,8.42314976527363
5.43019739330522,4.65945471344205,5.22325589677095,10.4561272661301
6.31437227104541,5.60639116667284,3.1646663041557,11.1571913269738
4.97388471913332,0.847633198291537,6.84063514915353,4.51471439780478
4.46939753215787,4.87492514237476,5.75957985804261,5.13469051934047
3.95709539921919,3.24289834197659,6.802239882452,5.78796629078802
8.53530679991752,3.69586982654569,5.68580547726314,5.8596685467257
5.06691026280771,5.75138354236054,7.50321930945643,3.74531900484397
10.4578105952999,9.23246035373121,4.55609417575056,4.60134439166906
7.5094326335272,6.2313825634531,8.44821846640864,6.77752986433837
5.07449341623217,3.02347344088817,8.51864381828159,5.76017737274383
8.52141080482457,4.12843392715984,5.07675399292329,3.57902597549171
6.17768203429756,8.45625438495759,9.86498258772676,6.18755301998228
7.80217439215385,10.2241564257868,7.84796261056718,9.50695965597764
5.89476826552258,8.25777691572327,6.56145575876867,10.5913566185637
8.7867822418904,8.62476822325689,10.3784709111047,11.5624471424521
8.63315310487587,5.27738170602603,6.47775880174909,11.3532698017784
7.46944670464687,5.55133014824564,7.45530501804942,2.28143667438943
7.17333299688038,5.9197899963335,8.27779808492756,6.79757721270491
7.46262307381523,3.44263423040818,5.17035899665594,8.9812885576133
4.33578367675565,3.49129872742793,9.22753745886052,10.2991942901227
8.58811972339024,8.60708367736668,3.52891541325652,6.98182955189583
5.23107420862712,4.20707617221273,6.5089361861397,2.37053970221349
2.80433524822471,6.52074444156777,5.05881314802689,5.6197989264162
5.53116391701004,8.82494441774288,0.311193542931138,5.45178808734681
6.22040623474031,6.78004164191576,4.56564280883441,2.38916665687405
5.59991322124307,6.03172128706938,10.422016295119,3.76337378523703
10.0318705900067,6.3742748904444,5.58156065085959,7.03605036725462
7.26242989464428,9.27000559467259,12.188177501989,6.00313671802893
11.0612181155754,9.30765737393718,4.71110529879006,7.67967523631491
2.92820478594775,5.65842317538149,15.6572796921276,5.53965543378524
12.0291647282542,10.1301326462052,6.39126791776001,6.90627767268449
7.70326068292827,4.98088897628049,9.72559157335576,7.38854731531328
8.72371102051418,6.59436762692437,10.0845352628934,8.2197473059579
5.63023422502832,10.9485096810505,4.93885557053659,9.06410289468129
8.55531560607607,6.983595847616,6.8499374282282,6.72358686322678
6.01197381553062,6.35863230707175,8.92862666767878,3.34699079736158
5.16330403123643,4.6509902596012,10.8254478094353,7.00998591272191
7.54983135605177,7.02777261453711,6.15176564801004,3.64626448025053
6.61102900012185,7.25642953247031,6.14926519976769,9.42792430227793
6.64640622527746,5.69129850979498,4.64468158490445,10.4823877001462
1.4252212150329,5.50820989599412,8.70264395720535,7.47379255843625
8.97658497719164,5.55386327770267,3.72676805405765,10.0994342677888
5.43084400983721,4.4139492730609,9.00017989938061,9.39053378911181
11.0383130955207,5.94593559498628,2.68920372277185,9.75267095159108
1.37307920893301,5.01554334222108,6.2347665865952,5.72012893024288
0.617476960466403,2.99265119657277,4.86131053015436,2.21582567543889
1.69588085803103,3.37413569175963,1.30121917551812,2.55419667746081
0.939852649713043,6.96753398933133,1.04393330501898,2.90907712613894
1.96552477935959,2.65210110503732,-0.222219873517772,3.97031724050673
0.312671746674728,1.14160133320435,3.1558394108701,1.69191372253895
1.02570854969471,3.91375341708922,3.20539679067354,1.56452585106267
6.60336978900088,2.25446852487109,-2.86899600211138,-0.0632288987664791
-4.69755805422236,-0.173983723246884,2.9055258342013,-2.48066183050586
-1.17024917568258,-1.96871381544869,-5.00248221125159,0.194858666664595
-4.26341930139219,-4.5644970986602,-2.50423473041687,-3.46329261409121
0.323546185030382,-4.26799236668658,-2.92472841838072,-5.97014099178385
-1.48240955152243,-3.89710868535975,-1.71890928863826,-4.78205935334796
-2.77365989961087,-3.78151065292372,-0.177421883672075,-2.79818614186442
-3.2220258836647,-2.18456047302194,-6.82296910872543,-3.75347169150174
-3.16189853467833,-0.965305632654547,-1.46156663186883,-5.26431988447901
-0.515267467758119,-1.69737990611432,-3.51034913744459,-3.35680420907405
-4.50347358922358,-4.05740201969291,-1.42174508040761,-5.289507679163
-3.44412082537278,-1.51563528828587,-3.38458678537987,-3.91979032039085
-2.60525404084291,-3.24528509685189,-4.06167708238413,-5.38895081204274
-1.68505959363176,-1.41796940895008,-4.03056439069536,-5.82386330892679
-2.41540293311307,1.28344040937633,-3.7015908951603,-10.8644121107242
-1.21821361036491,-3.88320196701337,-0.436853269208676,-6.86219586889104
-3.38737824056772,-1.46587508203318,4.28415419324509,-2.96228076423335
1.04069761493821,2.8577705448809,-4.73640332126418,2.33534969635001
-2.3893923629623,-3.65647487162942,-2.23428436180011,-4.26082422075334
-2.4529826489954,-4.21876995987954,-1.45982908455075,-2.05193749555566
-3.42710952207627,-0.830652866564946,-5.59002907057485,0.297541042542076
-6.26583272856817,-6.19908352812716,-1.65391321492888,-7.36748269032683
-3.11167701453977,-4.3741744644792,-0.261281553625021,-3.73058489644956
-0.187799809828236,0.420484934460617,-2.62410737483112,-1.67887125291934
-1.72088320801751,-0.935831394481022,-3.16944027257731,-0.73112011346931
-2.58653527808102,-0.943606394781466,0.64415227517634,-0.290099820674522
0.689427511936191,4.63695348048758,1.3861634725697,0.544890289893207
5.05700569719641,1.65352386461101,-0.334824956733899,3.17986110176199
-0.223624678678687,1.58807449323748,4.00986718312446,2.51146366420467
1.43751004177265,2.34778114382906,2.96206831543185,2.60291190768565
3.32680316739211,5.27843752237839,5.67995658643561,1.24435129590553
6.57189705404058,3.14844548824845,1.11433558901199,3.00083810807046
1.52713516082936,-0.00873037558972856,7.35026213014439,0.689643213107194
5.85971239189629,7.50554179078883,2.4008431730049,4.84641604422337
3.00139779904021,5.25433510553298,1.64473516471303,3.04037122861701
0.887518207344349,1.57923934834011,6.01503173906281,4.94121268302652
0.653873605929699,7.27965340317571,1.5401318289751,7.02556496660283
2.69588956562659,4.55149095052892,0.596591704161842,5.34633379576278
3.68573058754594,1.31544822575244,6.42688931035537,6.54481966908748
4.02977622149974,7.66008122849179,5.18811007125729,3.52194978421351
5.02443811702204,5.21943554805669,2.43567138991721,1.38200335513413
4.84393692667672,1.57970314677057,6.30237965310841,2.14533125052285
4.13060846987152,4.63948323578954,5.79923578834902,4.99984117505021
3.31390399100429,3.92037144956256,0.366450743745358,4.42251591257997
1.78385613196887,2.51147733164774,3.13744564647128,1.02332571601043
1.63500545591898,3.05724864755332,6.46803220946491,3.84867579123757
4.90687101345706,4.22918552596721,0.385328286689265,5.7276414638209
1.69558524845142,0.900320771205293,5.75500256998615,-0.476639887421515
3.80036048363371,2.66946326637142,2.2307498737363,3.99726301176309
0.561594060723096,4.83672777084238,0.839360346876925,4.09907898934079
0.409799673809684,4.17866453243849,-3.27599008243363,1.63742369447315
-0.676531610886626,-0.456218850049344,1.15003030547475,-3.56765119182508
1.49070233120272,0.676289024480786,1.6408289142882,-4.39412400089309
2.56986580423303,3.06543662287835,2.16890556817263,-0.785993652528728
4.11756216655181,4.57571815820433,1.2677036981624,2.74037693056444
1.8805474586708,2.96813711487318,4.08407845388775,3.82244528229314
2.62063194605984,3.24312129165471,4.87718140870134,2.77068731901563
4.83812589179898,5.12570888273786,1.96730190585769,3.30372539697866
1.99158343137152,5.44683360787755,5.9158617356223,0.716710617482318
9.23587894098868,6.80252033660028,-0.0239111368814937,4.08437352389448
0.215657774685213,3.99265508013765,2.19195421345743,1.05233679556447
3.56901763454229,4.44467925713536,8.24290293273981,-0.520773693050893
8.17211954984132,6.54867364360015,5.74258247960219,1.53356437027965
4.28028104433331,5.39253334413677,9.59578675815033,1.82356803458109
7.86266297231406,10.3642770468878,5.11111284979918,7.73792695837785
5.0796050392851,5.66716072861978,10.308967705577,4.56987934185658
10.3440964304032,7.05530951628901,10.5352430895053,8.16144982137981
12.6822120192015,4.905982317996,8.46006408942183,8.08898803065951
7.58563713320355,6.78209397247321,8.47107222540223,8.32593107826204
11.6340310187684,6.08351531925268,1.57747148676966,9.41178170488184
3.09794914842629,5.24184730009793,13.5015236908825,4.12484057189052
12.000535062153,9.61172922569159,3.13399046174266,9.78345332791335
3.87587356035819,6.08481765200394,6.78545171080148,4.45706310430094
4.36250879907265,4.21872121761195,6.7695414150545,5.76871887059202
12.5172554391326,7.58087812688579,4.21837932293773,5.8711542648599
8.20459794391924,5.90155079681672,10.0200455749336,5.78416050606396
11.5610178814111,9.66876277511024,6.95044723503935,8.57041942473095
8.71143712016336,8.47694366765357,8.29223495064183,7.04537721294793
10.4286582865731,8.00820105226222,9.97298209408894,4.85472945871356
11.1536774785677,8.71801026775911,9.5833845703149,7.22841548290596
9.34310478691119,6.43730316512271,10.3518704992999,7.02076350731724
9.7920339863296,6.03950830539357,11.0474639250647,4.74495326359673
10.4379681812943,6.68280752252883,9.81188257387096,8.01427121701487
12.3128334645752,7.00972690052569,8.77985194927613,10.3278631235552
7.11218418530395,7.0902001482744,8.97066419564636,11.1814487596908
10.6657677415043,6.37408911991371,8.50573485236766,11.2927196946616
10.4440458819671,7.29503138213884,8.70159512903244,12.0926941689252
7.07403973919697,6.81113092339626,8.31415176390442,11.5988598213385
8.33592244770393,6.02845767311238,8.21349812830948,9.08162256450001
6.71415426391447,6.78491151844168,5.23624139535762,6.87862338651751
7.21701045454362,8.7583781275623,8.47158370735495,8.18648663909241
9.20471323162022,9.65817083904787,3.78097301445296,7.61673843153952
5.34500035269314,6.73128597218123,9.24289767784827,6.06352214731488
8.64631299153734,7.79618418270338,7.25158485735375,9.6490016936981
10.6417180014263,6.21262562568807,7.50756612967834,7.68021405719725
11.2055162483089,9.49759842711957,8.54641876629926,4.64119784205133
8.98701313311751,7.66639585224278,9.33953049740161,5.9057451320184
9.71264834976185,10.4030983593848,7.67260621005423,8.81343963099162
8.30602682131206,7.38565868781998,8.57069864303307,8.95671860823292
8.58904781480191,7.28757610019059,10.1850835236443,7.6789420735064
7.82919297552093,9.30819208612571,9.26324753681333,7.79638215946059
13.8948886899966,7.83784380309171,7.40267547371187,9.50350308525512
6.95292262698061,8.56078227920824,10.3819146104598,7.00715546172057
9.4127986727167,5.94530371370488,4.75977422340633,10.7510386036153
3.41548957573166,7.38667121974562,7.48737788367996,10.2850552846939
5.86894072246828,8.73381489681026,6.89967235045382,9.64299545415946
10.816636073801,10.0640229238879,5.75095262370558,8.57135062515901
7.06867627831279,10.2100441576092,5.99496311429536,8.2690687931433
8.30718519763142,11.9789479409504,8.39344404695509,5.01633534978155
7.58693799289891,9.77326701351543,11.0855392964905,2.73058891319736
7.11238798928017,11.9270399220883,10.5400169489123,6.0576153804176
11.0663476058514,13.5150657993174,8.2791063890514,8.14015213158292
11.2642156560556,13.7429530052759,12.9545982949451,5.3297489991085
10.4870819715104,12.064003591344,13.698221352295,5.60845422940227
14.6643749368442,12.6163581043848,10.6695550374133,5.61353737513725
8.846825918762,9.49825200025232,12.2205008326762,10.6087789901489
11.1440087060885,7.87264421646361,11.3926810297188,12.4371062905572
7.70420503526846,9.39986250443661,5.86582982727135,13.4442854252699
2.26593534704212,7.3067249008894,4.03795133382499,11.1607293286395
3.41882164417434,7.3967979246476,6.63022571015563,6.94178997641917
5.98399341824351,6.35194162404051,2.8884863702201,6.70230150471855
2.56889858607428,3.6761608714763,3.67093174797219,6.6750400789815
2.27321065684148,4.42192027642827,3.71135653874558,7.69411223284501
-0.238709044279346,3.35240802018081,-0.0583750529271767,8.14983361776388
-1.39867394556749,4.6298294780602,1.31059361496794,5.10470988656556
5.04924267081321,3.11840790018575,2.35237560524717,9.31975722893672
0.408649768025513,1.57456553244606,3.66868180249633,4.24630198658139
1.71126688854603,2.07820122805198,1.72222791244417,3.8104822749314
1.98684053436368,0.239584352200294,0.711350967097689,2.68853369533346
-0.380506308281707,4.35788994613722,2.83094808486868,2.62351427313637
2.7698027541009,2.75590976235668,-1.57386692906574,-0.947737850777832
-1.42862640128012,-1.26258432510181,2.11083926148281,1.0978026465996
-1.10061192735742,0.246568313699025,-0.0839785767135798,-1.63597140426773
-1.94340892469509,3.43766942863715,-0.733114324098816,-3.31292450783607
-0.337609107690974,0.898458381455228,-0.373796629919949,-1.01195710362812
0.550839684930046,0.725382385659417,4.51955866236069,2.28436850189819
3.6254432483827,4.4990792863425,1.88824196187745,3.13397640348068
1.62947024812365,1.07520894139274,1.98872765283468,2.7209278102487
2.19501201289121,-1.79690004998009,0.378228174796147,5.67761310138587
1.74027931341897,0.405933283977822,4.67203134511735,1.0648971219499
3.18761500717236,2.61110072866511,1.58520070490313,4.52343034632841
4.16794366950971,1.55001167086359,1.02778742944791,2.49009357398582
-1.41402978105366,-1.10700475432409,-2.32270736256754,2.53755848076855
-2.0090865046448,-3.25879785390608,0.251358966686342,1.03049156804594
-1.17784530368729,-3.04968808667491,-0.133189460297601,-2.93620941834306
0.287194514536431,-3.06733285571356,-2.08556376615386,-3.81962399150653
-3.49827585961686,-2.58698553453665,0.328666378431477,1.16348987870396
0.381279106623765,-0.82146552549674,-3.65389963051839,1.14897632200049
1.38715921775428,-0.235422898865302,-0.811121194211375,0.975659890719682
-3.19709088008692,-1.93566078127253,4.64041539040367,1.02093271735788
1.15123415439365,3.49420293649647,-2.43136186807258,0.0545291279078524
-2.33532451884352,0.746783360311549,0.975631222540347,-1.08958852596529
2.79032110382929,-1.49325428888843,1.52786390388591,-2.28748885834563
0.0382690104564187,-4.41027610285853,0.0727481139014732,-3.06283139817351
1.17936966910101,-1.66239991585738,-2.80785096898846,-0.788671475795765
-1.39286028900424,2.81605038417203,-2.98048679375364,-2.81813606555901
-1.19996839183056,0.928961918388663,-4.19043659056855,-0.179675737129565
-0.56273487624029,-3.84777873516584,1.6453563234299,-4.60940350049804
2.85596483834058,-1.41138552235037,0.757209012427723,-2.02152027998353
1.5582404055945,-0.0810725744297937,-2.9801010155455,0.260451970595893
-1.5483300560958,-3.73528714699604,1.19084512901986,1.32747679558345
0.164632963199472,-2.14505733639209,-3.22333660728755,5.07136622834538
-2.73583960759229,-4.23258350734199,-3.10108776338247,4.40781466365601
-2.80981566777187,-4.21555629901225,-2.19626903020939,0.0850868385662389
-2.16758914930201,-2.991981192399,-3.61328924431351,0.506327722042721
-5.15139681917442,-4.58350970677642,-4.20101772031784,-4.69933789430781
-0.0256459398917404,-3.33279968595831,-3.23118649527349,-8.59459386182471
-7.05020980314492,-4.29205571915398,-1.54076838314776,-3.60347140842736
-5.91929569753607,-2.66985692756729,-4.02439160900975,-3.99356690235237
-2.92083015613251,1.77354037111889,-2.4920062396289,-4.09515244591153
-4.16339156420857,1.20686969444544,-0.84783423352542,-5.23565138488339
0.0300681581551914,-1.04227387750595,-4.94800206632451,-2.28588054594813
-6.71366668614561,-1.14126303949008,-0.876413727103404,-2.34992977867363
0.795000313789885,-1.43067943141689,-3.61683655034599,-3.0075645088321
-2.29433956727479,-0.588383896197608,-1.0647983057301,-2.30553843356738
-0.824246287078892,-2.76523294740801,-4.04037005246157,0.123956708734464
-4.38103687210137,-2.43934912345062,0.444443162382013,-2.33818531320524
-2.26510674255117,-0.839651189339985,-5.20907323772905,-1.82075643073847
